comment,author,date,num_likes
정말 재밌었어요 !! <del>다음편도</del> 나왔으면 좋겠어요!!,@user-bf6xh3fu2h,2024-01-28T09:17:53Z,0
마법아줌마,@moodot,2024-01-28T09:15:51Z,0
너무 웃긴 거 아니냐고😂😂😂❤❤❤,@user-wd4nz9wk9b,2024-01-28T09:15:35Z,2
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=282"">4:42</a> 고옴짝마, 기어가면 쏜다",@jjeongeeeee,2024-01-28T09:14:59Z,304
아미챳나ㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@Qe.x_7,2024-02-02T02:43:29Z,5
소온들어 고옴짝마 기어가면쏜다!,@user-vi9gy9jm3u,2024-02-04T13:38:43Z,7
???: 소고기로 삼행시 해볼게ㅋㅋ,@user-ih5ue4ww6h,2024-02-07T10:18:21Z,9
기다리면 쏜다,@user-io1lr6hb4p,2024-03-23T12:24:34Z,1
매일 올리는데 내용도 다 다르고 재밌는 잠뜰티비  내가 뜰팁을 좋아하게된 이유❤❤,@Minsik222,2024-01-28T09:14:30Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=120"">2:00</a> 잠뜰님이<br> &quot;자기애가 미쳤너요 그냥? &quot; 말할때 좀 웃겼다ㅋㅋㅋ<br>잠뜰님 오늘도 재밌는 영상 보고 갑니다❤❤",@user-um9vx4jx4h,2024-01-28T09:14:24Z,3
큽크크크크크크크큽큽,@az7363x,2024-01-28T09:13:15Z,0
잠뜰님 2번 물어봐서 죄송한데 반말해도 될까요?<br>그리고 너무 재미있네요,@user-wj6xp7gf3x,2024-01-28T09:13:00Z,1
이거 왠지 컨텐츠 오래할 거 같은 느낌이 보이네욬ㅋㅋㅋㅋㅋㅋ근데 변신장면 개고퀄ㅋㅋㅋㅋㅋㅋ,@user-qq4xp6lt2g,2024-01-28T09:09:50Z,4
웃음참기 영상에서도 안웃던 내가 변신장면 보자마자 웃음이 터져버렸다 근데 언데드옷 어디서 봤는데 ㅋㅋㅋㅋㅋ,@user-gh7nx5km5h,2024-01-28T09:09:24Z,4
ㅋㅋㅋㅋ 저도 지켜주세요!ㅋㅋㅋ,@user-np3zt4mw8y,2024-01-28T09:08:10Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1957"">32:37</a> 라더님이 2차 변신할때.... 애니 캐릭터 데스 더 키드? 생각나요오...아닌가? 암튼 너무 멋지다ㅠㅠㅠㅠㅠㅠㅠ",@carrot383,2024-01-28T09:06:42Z,2
2편 만들어주시면 안될까요??ㅋㅋㅋ,@flgksmf,2024-01-28T09:06:36Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1433"">23:53</a> 마법(과학)<br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1916"">31:56</a> 마법(물리)",@user-tn9if4ti4i,2024-01-28T09:06:31Z,55
뭔가 제목이 애니메이션 제목같은 느낌적인 느낌...?,@user-vj5uj4js7p,2024-01-28T09:05:40Z,1
마인크래프트 <br>❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,@user-kx3gt7zq6p,2024-01-28T09:05:22Z,1
와 연출ㅋㅋㅋㅋㅋㅋㅋㅋ,@foxil1,2024-01-28T09:04:59Z,0
🐂+👩🏻+🪄=🧙🏻,@coin_1752,2024-01-28T09:03:50Z,0
"언제나 샘 솟는 점뜰tv의 아이디어 음료수 마시다 뿜었어요ㅋ<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a>",@user-yn1hc4ld1j,2024-01-28T09:03:41Z,4
와 연출 지렸다,@HAH3N,2024-01-28T09:02:25Z,0
잠뜰님 오늘 영상도 넘 재미있게 봤어요!<br>❤❤❤,@user-bu2rp5td1k,2024-01-28T09:02:22Z,0
변신퀄리티 뭐임 레전드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@lemooooonbag,2024-01-28T09:01:57Z,0
걸으면 안되는 길을  걸으신 잠뜰님...ㅋㅋ,@Hamsike,2024-01-28T09:00:28Z,0
요정이 개인건 거기랑 똑같네,@Rani_of_Schrodinger,2024-01-28T08:58:38Z,0
솔직히 이번게 제일 좋은듯ㅋㅋㅋㅋ,@user-ms1kz8uy3y,2024-01-28T08:56:27Z,1
잠뜰님 변신 할 때 너무 멋져요❤😊,@user-io6jx2uz2b,2024-01-28T08:54:23Z,0
헐 설마 라더님 변신모습 수상한 이웃집 라더인가요..? 아 진짜 저한테 왜 이러세요 잠뜰티비,@user-dm6xr1fh6l,2024-01-28T08:53:15Z,0
❤❤❤,@user-xu8mr4cl1d,2024-01-28T08:53:03Z,1
드디어 잠뜰TV가……………….,@user-bn3rm1zt5n,2024-01-28T08:51:13Z,0
다음화있나요?,@user-ei6yz3bg2c,2024-01-28T08:50:45Z,0
아니 이거 다음편도 나오는 거였어..?😳<br>진짜 어떻게 될지 상상이 안가서 본다 내가😆,@user-on7mn9xl3k,2024-01-28T08:50:38Z,0
세일러문에 이어 뜰일러문 등장인가…(마법봉은 카캡체..),@raccon_sleep,2024-01-28T08:50:32Z,0
역시 잠뜰TV는 언제나 재밌어!&gt;&lt;❤,@user-dq5nx2mv4r,2024-01-28T08:50:17Z,0
눈누 오늘도 보러왓슴니다,@user-dn1ns1vc1z,2024-01-28T08:49:48Z,0
변신 씬 멋진데..?,@user-cq2ow5ju5n,2024-01-28T08:49:24Z,1
덕개 귀여웡,@user-ce9ee7mp3h,2024-01-28T08:48:58Z,0
&#39;수정&#39;괴.. 제 이름이 나와서..ㅋㅋㅋ 보는 내내 움찔거리며 봤네용ㅋㅋㅋ<br>마법소녀는 생각지도 못한 주제였는데.. 역시 믿고 보는 뜰님!  다음 영상도 기대할게요!!,@user-hv6yv8hr6e,2024-01-28T08:48:54Z,61
꿀잼 😂❤😂❤,@user-et3kd8qu3u,2024-01-28T08:48:45Z,0
이거 그냥 개호구를 낚아서 마법소녀 라치고 자기대신 싸울사람들 데리고 온거잖아,@user-dp8vo9nb8p,2024-01-28T08:48:38Z,0
오늘도넘재미있네요. 오늘도감사합니다 좋은하루되세요 ❤❤❤❤,@user-do1vw9wv8n,2024-01-28T08:48:02Z,0
이거 맞아요?ㅋㅋㅋㅋㅋ😂😂,@zipgagosipeo,2024-01-28T08:47:57Z,0
"원소기호를 알려주는 교육적인 방송 잠뜰티비,",@user-tx9gy9kt8p,2024-01-28T08:47:43Z,6
소녀?,@user-iz4kl1fc9j,2024-01-28T08:47:20Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1843"">30:43</a> 현직 대학원생보다가 울고 기절. . .",@user-vh3vh6pr1x,2024-01-28T08:47:17Z,412
변신씬 진짜 쩐다..ㅋㅋㅋㅋㅋ ㄹㅇ 오늘 영상도 고퀄입니다..,@Mir-qv6cm,2024-01-28T08:46:44Z,3
왕 너무 늦게 왔다 ㅜㅠㅜㅠ,@enjoypark2345,2024-01-28T08:46:05Z,0
평범한 대학원생이던 내가 사실은 마법소녀?! 라는 작품이군요 대단합니다 센세!!!,@my_Writing,2024-01-28T08:45:38Z,0
카드 캡터 체리?,@user-ts8ff1xe9j,2024-01-28T08:45:34Z,0
오늘 컨셉 항마력 딸리시진 않으셨나요 ㅋㅋ,@viviconda,2024-01-28T08:45:32Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1338"">22:18</a> 🐳<br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1646"">27:26</a> 🦈<br>이 두 장면에서 너무 고퀄이여서 놀랐숩니댜ㅋㅋ",@user-nw2rm4sn8n,2024-01-28T08:44:18Z,2
대학원생인데 왜 마법소녀가 된거지?,@user-tq6wi2wc2c,2024-01-28T08:44:03Z,1
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=171"">2:51</a> <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=182"">3:02</a> <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=216"">3:36</a> <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=294"">4:54</a> 대학원생의 마음을 잘 아시는군요",@user-ym3qn5im3z,2024-01-28T08:43:03Z,54
이번거 진짜 ㄹㅈㄷ네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@user-pr1gg9om4o,2024-01-28T08:42:57Z,0
꿈틀이에서 구돆굼틀이로료롤,@user-fl5jz2sf9t,2024-01-28T08:42:52Z,0
평범한 대학원생이던 내가 열정적으로 뜰님을 응원하는 꿈뜰이가 되다...그것은 잠뜰님 영상을 본 순간부터였다,@user-ym3qn5im3z,2024-01-28T08:42:24Z,1
혹시 스토리작가님 술드셧나요,@user-gc5bq2gi2g,2024-01-28T08:40:45Z,0
그냥 사람이였던 내가…꿈틀이로?!,@DDONY_1234,2024-01-28T08:40:21Z,0
잠뜰님이 대학원생이라고요??? 당장 그 대학원 가겠습니다 마법소녀라면 호그와트라도 달려가겠습니다 뜰님을 볼 수만 있다면!!!,@user-ym3qn5im3z,2024-01-28T08:40:16Z,1
조금 뜬금없지만 라더님 변신 스킨보고 수이웃 라더님 생각하신분...?,@Liiiiiiiiiiiiia,2024-01-28T08:40:06Z,0
오늘 뭔가 예전에 봤던 프리큐어? 마법소녀 같은데 어딘가 사회에 찌든 마법소녀 같네요 ㅋㅋ,@user-is1wp7it5e,2024-01-28T08:39:54Z,74
프리파라?,@user-fn8pu2ud1o,2024-01-28T13:07:18Z,3
그 물리형 마법소녀 프리큐어ㅋㅋ,@Coo_Q,2024-01-30T03:54:54Z,0
???: 피니투라 페투치아!~!,@user-xc4zi3om1d,2024-01-30T09:38:57Z,0
"뜰님 <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=24"">0:24</a> 여기에서 뜰님이 &#39;현아&#39;라고 말했을 때 깜짝 놀랐어요...제 본명이거든요...",@user-wl5qf4dx9v,2024-01-28T08:38:53Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1946"">32:26</a> 으어?!라더님 스킨이..!!",@OaryNeoguri,2024-01-28T08:38:25Z,1
마법소녀라니ㅋㅋㅋ 정말 재밌는 컨텐츠네요❤,@user-yg2mh5is5g,2024-01-28T08:37:56Z,0
"언데드,,,,수이웃,,,",@dreamgroun_d0311,2024-01-28T08:37:47Z,0
오늘도 재미있는 영상 감사합니다 ㅎㅎ  좋은 하루 보내세요 ㅎㅎ ❤❤❤😊😊,@juryounglee6224,2024-01-28T08:37:37Z,1
"변신하는 씬 뭔가 아이돌 만화 옷 갈아입는 씬<br>같다,,,ㅋㅋㅋㅋㅌㅋ",@user-ns8mb4qx6i,2024-01-28T08:37:35Z,3
"<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a>",@human_saram,2024-01-28T08:36:21Z,0
이거 어디서 많이본 대학원 탈출기 웹툰이 생각나는..,@geumjunjang,2024-01-28T08:36:07Z,0
변신 장면 진짜 개고퀄 와ㅠㅠㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋ 와 보는 내내 진짜 마법소녀 애니 보는 줄 알았어요 ㄱㅋㄱㅋㄱㅋ규ㅠㅠㅠ 믿고보는 잠뜰tv 퀄리티,@user-rm7zh3eu5x,2024-01-28T08:35:55Z,694
브금도 바뀜ㅋㄹㅋㄹㅋㄹㄹㅋ,@user-mapie,2024-01-28T09:19:46Z,8
저 지금 엄청 기대하고있습니다. 이따 변신장면보고 다시오겠습니다.<br><br><br><br><br><br>ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@CCOO645,2024-01-28T13:16:04Z,13
네​@@CCOO645,@user-hh2dj2qy2i,2024-01-28T13:17:23Z,0
스포 당했다..,@user-oh6xu7ur5y,2024-01-28T16:38:01Z,2
⁠@@user-oh6xu7ur5y저도요….,@MEI-_-RIE,2024-01-29T03:33:40Z,1
와 1시간 전인데 좋아요가 4.6천개....❤,@user-iv6dc6sy2s,2024-01-28T08:35:21Z,0
그 혹시 기획 또니님?,@geumjunjang,2024-01-28T08:35:17Z,0
카레뜰...,@hyesung_Kim0701,2024-01-28T08:34:19Z,1
"이거 넘 웃겨 <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=934"">15:34</a>",@cat-boss47,2024-01-28T08:33:56Z,0
앜ㅋㅋㅋㅋ...<br>마법 소....녀 뜰님ㅋㅋ<br>변신 씬 너무 고퀄이에요..ㅋㅋ<br>라더님 변신한거 수이웃같아서<br>추억돋고 그러네요..❤,@IdAc_AvErA,2024-01-28T08:33:54Z,28
오늘영상도 잘보겠습니다! 뜰님영상은 항상길어서 좋아여!,@user-cb3ib9jf7n,2024-01-28T08:33:38Z,0
언니.. 괜찮아요? 일이 많이 힘들죠..? <br>ㅋㅋㅋㅋ 오늘 영상에서 되게 실성한 모습이..ㅋㅋ,@eira-mq7qj,2024-01-28T08:33:24Z,1
<del>/ 마법소..ㄴ ㅕ..잠뜰 변신!!  /</del>,@user-hq1eu6oj5k,2024-01-28T08:33:16Z,0
아니 이게 시리즈 였어? ㅋㅋㅋㅋㅋ,@ragdoll_silverstar,2024-01-28T08:33:09Z,0
평범한 인간이었던 제가 꿈뜰이가 될 수 있었던 이유는.... 아주 재미있는 영상들을 만들어 주시기 때문이죠!!,@yomyumi,2024-01-28T08:32:47Z,0
변신할 때 고퀄이다..! 엄청 예쁨!  근데 어디서 많이 본 거 같은데 잠뜰 TV 에서 보면은 뭔가 신박함ㅋㅋ,@user-rg7mz5by3p,2024-01-28T08:32:06Z,1
"뜰님을 만날수만 있다면 악당이라도,,,,,!",@user-tx9gy9kt8p,2024-01-28T08:31:40Z,0
내가 알던 마법소녀랑 반대인데?,@user-qy4lm3pt2r,2024-01-28T08:31:14Z,1
😂😂😂,@user-em2iq6qc7s,2024-01-28T08:30:57Z,0
❤❤,@user-so2lw9zs3t,2024-01-28T08:30:06Z,0
오늘 변신 퀄리티 ㄷㄷ<br>애니메이션 진짜 대박!,@Liiiiiiiiiiiiia,2024-01-28T08:29:21Z,0
마법소녀가 되버린 뜰님..🥲,@user-yt5xo2kc9l,2024-01-28T08:29:00Z,0
어수이웃라더아님?? 추억의수이웃라더,@user-sk9mw7xf3g,2024-01-28T08:27:54Z,0
"<del>------스포주의------</del><br><br><br><br><br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=2559"">42:39</a> 어어?! 마지막에 뒤 그림책 수이웃 아닌가?😮<br>마법 원소녀 전투할 때 <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=2100"">35:00</a> 보면 확실히 능력이 닮기도 했고, 그림책도 뭔가 엔드카드 에 넣은건 어떤 의도가 있다고 생각이 들고 관련 있을 수 있을 같아요 제 추리가 헛추리가 아니길ㅋㅋ😂<br><br>오늘도 촬영하시고 고생하시고 만들어주신 모든분들 에게 항상 감사하다고 전합니다 <a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a>",@DUAR-1,2024-01-28T08:27:32Z,3
Zz,@user-ec5fh1jc1f,2024-01-28T08:27:15Z,1
&quot;다른&quot; 마법소녀를 아는 사람 개추,@ya_inchan_ha,2024-01-28T08:26:46Z,0
2탄도 만들어 주실꺼죵? 원하시는 꿈뜰이들 이영상 좋아요누르고 가깅♡,@Aira_Hatsuno,2024-01-28T08:26:24Z,0
아니 변신장면 뭔데요ㅋㅋㅋㅋ,@ple_ang,2024-01-28T08:26:16Z,2
스토리로 하는건가?ㄷㄷㄷ,@user-fr3kw4ey1y,2024-01-28T08:25:44Z,0
넘재밌당 2탄이 있나요?,@user-ku6pw5jr3v,2024-01-28T08:25:41Z,0
와그냥도예쁜사람<br>👇<br>👇<br>👇,@user-yy5yp8uy2k,2024-01-28T08:25:23Z,0
ㅋzzㅋㅋㅋㅋ,@user-kq5cd2mx4i,2024-01-28T08:24:57Z,0
잠뜰님 이거 혹시 시리즈로 나오나요 이제?,@user-fb6qs3kp8x,2024-01-28T08:24:56Z,1
잠뜰님은 언제나 마법소녀,@user-pt4zf4pr2w,2024-01-28T08:24:50Z,0
와 드디어 마법소녀물이네요!,@user-qw1qz6ig9y,2024-01-28T08:24:41Z,0
많이 보는 듯한 스토리지만 잠뜰tv에서 보니까 다른 느낌이 드네요,@narlamy,2024-01-28T08:24:09Z,11
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=556"">9:16</a>",@Yesssss88,2024-01-28T08:24:05Z,1
라더님 변신할 때 수이웃 생각나서 울뻔함요...ㅠㅠ,@user-mf4vu7ov9v,2024-01-28T08:23:28Z,3
너무 현실적이다,@user-jo5nw8gk8l,2024-01-28T08:23:21Z,2
ㅠㅠ,@user-uy5jo8ql2u,2024-01-28T08:30:54Z,0
마.법.빌.런.,@user-bb2fd6nm5i,2024-01-28T08:22:59Z,0
뜰님하트받기 1일차,@GR-jz4gx,2024-01-28T08:22:32Z,0
역시 대학원생이야 마법소녀까지 될수 있다니!,@user-hh5ro7xq8t,2024-01-28T08:22:25Z,1
❤❤❤❤,@user-me9dt2lz6d,2024-01-28T08:22:19Z,0
마지막에 잠뜰님 ㅋㅋㅋㅋㅋ,@TV-bp2nc,2024-01-28T08:21:50Z,0
잠뜰님이 마법소녀??헉!!,@user-zg4sq6ot3r,2024-01-28T08:21:47Z,0
이거 2편 있는거죠? 그쵸? 그런거죠?,@uear-kms.,2024-01-28T08:21:30Z,0
"영상 올려주셔서 감사합니다 너무 재미있네요<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a>",@jaejungkim9467,2024-01-28T08:21:27Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1955"">32:35</a> 수이웃!!!!ㅠㅜㅜㅜㅜㅜ",@-gose-young1127,2024-01-28T08:21:15Z,210
ㅋㅋ재미있었당❤,@eggko1002,2024-01-28T08:21:12Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1105"">18:25</a> 대화가 너무 재밌어요ㅋㅋㅋㅜㅜ🥹🥹",@zer_no,2024-01-28T08:21:01Z,2
2편도 있겠지..?,@ddd365games,2024-01-28T08:20:30Z,0
재밌는 영상을 만들어 주셔서 감사 합니다.❤❤❤❤,@user-ng8ff6sc1w,2024-01-28T08:20:14Z,1
잠뜰tv 보면서 이렇게 현타 온적이 없는데 잠뜰님 변신하는 장면 보고 너무 현타가 ...,@ourdream-ix8pm,2024-01-28T08:19:44Z,1
왘ㅋㅋㅋㅋ 변신뭐냐 ㅋㅋㅋ,@user-ew2fs1np4h,2024-01-28T08:19:43Z,0
현실판 마법소녀는..다르군아...역시,@muwon,2024-01-28T08:19:39Z,1
와 씨 좀비도아직안끝날슬텐데<br>또 장기컨텐츠인가 ㄷㄷ,@dlwnsgml1010,2024-01-28T08:19:20Z,0
어? 설마 시리즈물? 어?? 진짜? 마지막에 노트 나오는거 보니까 여차하면 시리즈물로 변경 가능하겠는데 여타 컨텐츠들처럼…<br>…뜰님 나 기대해봐도 돼?,@YOUTY_UT,2024-01-28T08:18:05Z,283
제발 시리즈몰!,@user-vw4tj2no8h,2024-01-29T01:20:19Z,15
이럴땐 됩니까?  라고 정중히 얘기해야 뜰님이 해주죠!!,@user-qu6jh8ev2t,2024-02-03T16:46:17Z,3
제!발!,@user-db2fs4cb5w,2024-02-11T03:33:01Z,2
이거 단편물이라기엔 결말이 너무 엥? 스러워서 시리즈물 같아요ㅋㅋ!!,@user-ib4vw1qb4q,2024-02-12T17:11:42Z,3
맞아요~~,@user-cc9xn1wb6i,2024-02-14T08:08:48Z,2
와,@HAEYUM1204,2024-01-28T08:18:02Z,0
이 시리즈...계속되는 거죠?😢 계속 안 돼면....전....울거에용😢😢😢,@hellonicetomeetyouto,2024-01-28T08:17:27Z,1
진짜 제목부터 저를 이끌었는데 ㅋㅋ 덕개님 너무 귀여우신거 아닌가요 ㅋㅋ,@user-jt9cu8xp1n,2024-01-28T08:17:11Z,1
마법소녀(물리),@-_-INE158-_-,2024-01-28T08:16:51Z,1
아뉘 덕개님 보소,@user-fc8lf9bi8z,2024-01-28T08:16:13Z,0
ㅎㅎㅎㅎㅎ❤❤,@user-wn3gc5fi5n,2024-01-28T08:15:17Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=73"">1:13</a>",@user-xs5qw7ze5o,2024-01-28T08:15:09Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1340"">22:20</a> 완전 시크릿쥬쥬 뺨치네요",@user-uu2fs4nh1v,2024-01-28T08:15:08Z,0
"아니!! 마법 소녀하메여!!! 오ㅑ 마법 원소녀인데욬ㅋㅋㅋ<br><br><br><br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=2507"">41:47</a> 잠금되어버렸다",@user-er3gp7xl5n,2024-01-28T08:15:04Z,1
안경수현 너무 잘어울리시는데?,@louischoionewoo4315,2024-01-28T08:15:01Z,1
"언니..그 정도면 그냥 마을 다 부숴졌을거같아... <a href=""UCg7rkxrTnIhiHEpXY1ec9NA/jds4YdxyidjzBKOEppAG""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/jds4YdxyidjzBKOEppAG""></a>",@silverhigh1_,2024-01-28T08:14:54Z,0
제목보고 -마법소녀를 동경해서-를 떠오른 내가 실망이다 🫥,@user-br1js7yi2o,2024-01-28T08:14:51Z,0
이번 영상 퀄 미쳤다 ♡•♡,@user-nq6ek4wl6f,2024-01-28T08:14:19Z,0
소녀...?? 대학원생이...??,@youkidayo,2024-01-28T08:14:15Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1337"">22:17</a> 변신하고 나니까 대학원생에서 교수님처럼 변했당ㅋㅋㅋ",@OaryNeoguri,2024-01-28T08:13:51Z,1
변신하는 씬 겁나 고퀄이네ㅋㅋㅋㅋㅋ,@user-gk6fb4fr6c,2024-01-28T08:13:30Z,71
이거 또니님이 기획하신건가?,@user-mm9yo9wu6f,2024-01-28T08:13:19Z,0
"고퀄리티 변신 장면!!<br><br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1336"">22:16</a>  마법 (원)소녀<br><br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1646"">27:26</a>  마법소년",@user-Not.dragon_Iam_drake.,2024-01-28T08:13:08Z,6
담편잇죠??,@user-dc5jx4ti6i,2024-01-28T08:11:42Z,0
"변신 대박 ㅋㅋㅋㅋㅋ <a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYcjmIs2E8wTYsY_4CQ""></a>",@user-zm8ki9co3e,2024-01-28T08:11:35Z,0
???:마법소녀 우리 세계에는 저러진 않았는뎅?,@user-lb3kt3xl8p,2024-01-28T08:11:29Z,0
평범한 학생이던 내가 이세계에선 꿈뜰이로 입덕?,@philon2402,2024-01-28T08:11:00Z,0
썸네일부터심상치가않다....,@user-uv9cq5ib8w,2024-01-28T08:10:55Z,1
(자본이 필요한)마법(원)소녀(물리)와 마법(오타쿠)소년(변신)의 청량하고 헌신과 희생을 하는 이야기라니 정말 즐겁네요!,@user-im8kv2qk9d,2024-01-28T08:10:47Z,0
마법...소녀....?아닌가? 과학소녀?아닌가?,@user-rl3zo5bo1b,2024-01-28T08:10:41Z,0
아 제목 안 보고 평범한 일상물인가 했었는데 마법소녀 ㅋㅎㅋㅎㅋㅎㅋㅎ 육성으로 터졌다<br>마법소녀도 다음 화 있을거 같은 느낌,@user-os7er2vl9g,2024-01-28T08:10:35Z,0
55분 전 !! 신기록이다 ㅜㅜㅜ!!,@user-xt3fm1qz7q,2024-01-28T08:10:32Z,0
고퀄리티 인데 뜰님 힘들어 보여요,@user-qz4fi1eb3r,2024-01-28T08:10:31Z,0
아 이것도 시리즈구나ㅋㅋㅋㅋㅋ 완전 재밌을듯 뜰팁 최고이뮤ㅠㅠ,@user-xr7hj5ms4n,2024-01-28T08:09:52Z,0
아 미쳤나봐 넘 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@user-jj1lh8iz7o,2024-01-28T08:09:43Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=2561"">42:41</a> 이거보니 라더님 다음엔 다른 콘텐츠나 상황극에서 쓰인 스킨들로 변신할 것 같네요!",@makchang_,2024-01-28T08:09:02Z,2
별의 아이 업본가보다…,@user-damnim7512,2024-01-28T08:08:50Z,1
53분 전 오늘도 재밌어요(아직 않 봄),@dinosour_love,2024-01-28T08:08:38Z,0
잠뜰님이마법소녀?난 찬성이오,@user-if6gd6lg8o,2024-01-28T08:08:38Z,0
와... 마법소녀 시리즈라니! 그냥 단발적으로 사용할 영상이었으면 모를까 마법소녀가 시리즈로 잠뜰채널에서 보게된다니..<br>감격의 눈물...,@user-ol7oy3tv5b,2024-01-28T08:08:35Z,0
설마 이것도 시.리.즈 물 ???  예 잠뜰 마법 원소년 다음편 기대 하겠ㄱ습니다 ^^,@user-tq9jc7gn4q,2024-01-28T08:08:15Z,1
이렇게 멋지고 큐티 뽀짝한 마법소녀는 당신이 처음이야 반해버림 ㄷㄷ❤❤,@user-xm3fr1mx7f,2024-01-28T08:07:41Z,0
52분 전!❤,@user-yn2vl5zm8s,2024-01-28T08:07:33Z,0
ㅋㅋㅋㅋㅋ 변신 미쳤넼ㅋㅋㅋㅋㅋㅋㅋ 와.. 고퀄중에 고퀄이닼ㅋㅋ 근데 그와중에 덕개님 너무 귀엽당♡♡♡,@user-ug5ks5re6e,2024-01-28T08:07:25Z,0
❤,@noilgmer_riro,2024-01-28T08:07:20Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=382"">6:22</a><br>덕개님 답정너...ㅋㅎ",@DDouit,2024-01-28T08:07:07Z,2
설마..언데드..수이웃..라더님...? 진짜 대박이네요..ㅠㅠㅜㅠㅠ,@Gaeran1024,2024-01-28T08:07:02Z,8
대학원생에서 연구원으로 진화 하였습니다,@user-vo5pf2xi2e,2024-01-28T08:06:44Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=375"">6:15</a>",@prayofsummer,2024-01-28T08:06:39Z,4
대학원생삶에 지쳐 금단의 마법을 배워버린 대학원생같아 언니...물론 좋다는 말이야 고퀄마법소녀최고너무행복해요,@user-es5qm8im9f,2024-01-28T08:06:12Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=45"">0:45</a> 잘 보면 밑줄 색깔이 뜰팁 다섯분 색깔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",@user-qs1go9uf3f,2024-01-28T08:06:14Z,0
오늘 뜰님 웃음소리가 진짜 실성해버린 대학원생 같아서 더 재밌었어요ㅎ 이런 샤랄라한 영상 만들어주셔서 감사합니다ㅋㅋ,@n.m1221,2024-01-28T08:05:59Z,1
